id,title,normalized_title,author,date,iso_date,file,depth,is_reply,parent_id,thread_root_id,models,topics,error_signatures,body
1302,TCP receiving rate,TCP receiving rate,NWCIL,2004/08/13-03:54,2004-08-13T03:54:00,Msgs_727_to_1955.html,0,false,,1302,,motion|networking,,"| Hello
- I'm trying to increase the frequency at which OPEN-R polls a TCP
socket
| for
new messages. Right now, it appears to do this every ~200ms. TCP
messages
| can
be sent much faster than that, and I would like to process them at a
higher
| rate
(I'm sending joint positions from a different computer, and getting
updates
| at
200ms results in very jerky motion). Does anyone have an idea for where
I
| should look for the code responsible for polling TCP sockets?
|
| thanks,
| Bryan Johnson
| NorthWest Computational Intelligence Lab
|"
1303,RE:about the stereo microphones,about the stereo microphones,totoduke,2004/08/13-06:17,2004-08-13T06:17:00,Msgs_727_to_1955.html,1,true,1293,1293,ERS-210|ERS-7,rcode,,"| >Also
an RCODE alternative for ERS-210/220 AIBOs, running RcodePlus
| >
| >AP_Voice_Horz
gives a rough horizontal position of the last voice command
| >AP_Loud_Horz
gives a rough horizontal position of the last loud noise
| >
| >http://www.aibohack.com/rcode/rcp_sound.htm
| >
| >Not
available for ERS-7 RCODE
| >
| >For
OpenR SDK programming, you can guestimate the position based on the
| >difference
in volume between the two ear mics (no voice commands however)
|
| Hi
AiboPet,
|
| Thank
you for your reply. That is very helpful.
| But
I still have a question: How can I get the signals from the two ear
| microphones?
Now I have recorded the sound and read it from Matlab. But there
| was
only one signal!! Can I set something that I can record two different
| signals
from the two microphones?
|
| Thank
you very much!!
|"
1304,RE:about the stereo microphones,about the stereo microphones,AiboPet,2004/08/14-02:26,2004-08-14T02:26:00,Msgs_727_to_1955.html,1,true,1293,1293,,,,"| >But
I still have a question: How can I get the signals from the two ear
| >microphones?
Now I have recorded the sound and read it from Matlab. But there
| >was
only one signal!!
|
| The
lower-level system (OpenR SDK, and RCodePlus telemetry) records the
audio
| as
16-bit stereo samples (usually 16kHz IIRC)
|
| How
are you getting it into Matlab ?
|
| I
know of two Matlab interfaces:
| Udi's
""ABO"" toolbox for the 2x0 that uses RCodePlus (stereo data is available,
| unless
the MatLab wrappers strip it to mono)
| http://www.benreuven.com/micresponse.htm
|
| Also
the Tekkotsu interfaces that uses their own protocol.
|"
1305,RE:about the stereo microphones,about the stereo microphones,AiboPet,2004/08/14-02:29,2004-08-14T02:29:00,Msgs_727_to_1955.html,1,true,1293,1293,,,,"| >Udi's
""ABO"" toolbox for the 2x0 that uses RCodePlus (stereo data is available,
| >unless
the MatLab wrappers strip it to mono)
| >http://www.benreuven.com/micresponse.htm
|
| (according
to the schematic diagram)
| Looks
like the ABO interface is only exposing the ""left"" microphone. The
| MatLab
glue will have to be tweeked to get both channels.
|"
1306,Remote Framework ----- SetColor function,Remote Framework ----- SetColor function,Fairlawn07,2004/08/16-09:01,2004-08-16T09:01:00,Msgs_727_to_1955.html,0,false,,1306,,,,"While using SetColor it returns -7 (cannot execute). Did anyone tried
this
function? Are there limitations when can we use it?
Henry"
1307,RE:Questionnaire on Aibo SDE user motivations,Questionnaire on Aibo SDE user motivations,marrekie,2004/08/16-21:05,2004-08-16T21:05:00,Msgs_727_to_1955.html,1,true,1294,1294,,build_toolchain|rcode,,"| Firstly,
sorry for the late reply, I have been busy with other surveys.
| Secondly,
thanks for your suggestion.
|
| So
I have to integrate a question like:
| -
What different approaches (RCODE, RFW, raw OpenR SDK, plus 3rd party
| variants)
are you using?
| -
Why do you make use of that approach?
| -
What tools are you using?
|
| Do
you have a clue what approaches (and their tools) are the most used and
why?
|
| Thanks,
| Maaike
| >>
I want to better understand why
| >>
and how you are using Aibo Software Development Environment
| >
| >Friendly
suggestion:
| >I
see many many many questions on ""why"", and no questions on ""how""
| >
| >The
""AIBO SDE"" is a lot of things under one banner. This website, three
| >radically
different approaches (RCODE, RFW, raw OpenR SDK, plus 3rd party
| >variants),
a number of tools choices etc.
| >
| >I
believe these and other distinctions of ""how"" the AIBO SDE resources are
| >being
used would be helpful (ie. ""what"" parts of the available resources are
| >you
talking about...)
|"
1308,RE:Questionnaire on Aibo SDE user motivations,Questionnaire on Aibo SDE user motivations,AiboPet,2004/08/17-02:33,2004-08-17T02:33:00,Msgs_727_to_1955.html,1,true,1294,1294,ERS-7,rcode,,"| >Do
you have a clue what approaches (and their tools) are the most used and
| why?
| ?
Isn't that the purpose of the survey ;-?
|
| -----
| Based
on anecdotal evidence (eg: posts on this BBS, other BBSs, email
| questions),
here are my guesses.
|
| RCODE
(and variants) is certainly the widest use, and easiest to get started.
| Many
people try it with no programming experience. Many people have tried it,
| but
few stick with it - since they aren't being paid to do it. That's a much
| larger
audience who don't usually read/post here (eg: see Aibo-Life.org BBS).
|
| Raw
OpenR SDK has a number of people using it - not sure how many - because
it
| is
a key part of RoboCup dogs. However I don't think many of the RoboCup
folks
| read/post
here. They are the other extreme - hard core programming in C++ and
| they
*must* use it for their course/competition (paid labor or slave student
| labor
;-)
|
| RFW
is brand new, and few are using it (as you can see by the posts).
|
| This
BBS historically has focused on the OpenR SDK programmer (C++). As you
| can
probably see, the number of people who post here is relatively small.
| They
have recently opened it up to RCODE (ERS-7) and RFW - that's when they
| started
using the term ""SDE"" (""SDE"" is a relatively new term as well)
|"
1309,RE:about the stereo microphones,about the stereo microphones,totoduke,2004/08/17-04:44,2004-08-17T04:44:00,Msgs_727_to_1955.html,1,true,1293,1293,ERS-7,rcode,,"| >>Udi's
""ABO"" toolbox for the 2x0 that uses RCodePlus (stereo data is
| available,
| >>unless
the MatLab wrappers strip it to mono)
| >>http://www.benreuven.com/micresponse.htm
| >
| >(according
to the schematic diagram)
| >Looks
like the ABO interface is only exposing the ""left"" microphone. The
| >MatLab
glue will have to be tweeked to get both channels.
|
| I
am sorry that I didn't explain my problem clearly. My robot is ERS-7
and I
| am
sure if I can use the Rcode in this type of Robots. And Now I only use
the
| sample
""SoundRec"" provided by sony company to record outer sound. It seemed
| that
I could only get one signal. Can I control some variables in OPENR to
get
| both
signals from the two microphones. And even more, can I get four signals
| from
the two pairs of microphones simultaneously?
|"
1310,RE:Remote Framework --- VPRSetMode function,Remote Framework --- VPRSetMode function,openrsupport@(Administrator),2004/08/17-09:17,2004-08-17T09:17:00,Msgs_727_to_1955.html,1,true,1301,1301,,,,">I
have problem using the VPRSetMode function. I need more info when to
use it
>and
the meaning of EVPRMODE enumeration parameters.
>Thanks.
Hi,
Visual
Pattern Recognition has various modes.
// VPR mode
enum EVPRMODE {
EVPRMODE0, // normal
EVPRMODE1, // Quest beginning mode
EVPRMODE2, // Quest middle
EVPRMODE3, // Quest finishing mode, SBC
EVPRMODE4, // ESCENE
EVPRMODE5, // ECARD Tracking
EVPRMODE6, // SBC
MAX_EVPRMODE
};
Please use the normal mode.
EVPRMODE0, // normal
The
other modes are used during self-charging or during special
scenarios
in AIBO MIND. MODES 1 - 6 are mainly used in
AIBO
MIND application scenarios, which are optimized for AIBO MIND.
They
may be deprecated/deleted in the future if we think they are
useless
for Remote Framework programmers.
Thanks,
AIBO SDE Support"
1311,how can I get the right sensor of the stereo microphones,how can I get the right sensor of the stereo microphones,totoduke,2004/08/18-00:37,2004-08-18T00:37:00,Msgs_727_to_1955.html,0,false,,1311,ERS-7,motion,,"As
we know, AIBO ERS-7 is equipped with stereo microphones located either
side
of
its head. But in the model information for ERS-7, I can only find one
primitive
locator for the stereo microphones : PRM:/rs/c1/c2/c3/m1-Mic:M1.
How
can I get the address of these two stereo microphones using the
primitive
locator."
1312,RE:Questionnaire on Aibo SDE user motivations,Questionnaire on Aibo SDE user motivations,marrekie,2004/08/18-23:07,2004-08-18T23:07:00,Msgs_727_to_1955.html,1,true,1294,1294,,build_toolchain,,"Thank
you aibo pet for your answers.
I
have to make up my mind whether I have enough time to make another
questionnaire....
Maaike"
1313,RE:about the stereo microphones,about the stereo microphones,AiboPet,2004/08/19-00:58,2004-08-19T00:58:00,Msgs_727_to_1955.html,1,true,1293,1293,ERS-210|ERS-7,rcode,,"| | >I
am sorry that I didn't explain my problem clearly. My robot is ERS-7
and I
| | >am
sure if I can use the Rcode in this type of Robots.
| |
| | Yes
you can, but RCODE for the ERS-7 doesn't have that kind of sound
| | capabilities.
| |
| | >
And Now I only use the
| | >sample
""SoundRec"" provided by sony company to record outer sound.
| |
| | That's
the sample to use.
| | I
think there is some confusion over the number of channels you are
expecting
| | (see
below)
| |
| | ======
| | >
can I get four signals
| | >from
the two pairs of microphones simultaneously?
| |
| | Not
AFAIK.
| |
| | -----
| | For
the ERS-210/220:
| |
| | Only
one microphone ""mode"" can be set at a time (either UNIdirectional or
| | OMNIdirectional).
| | Set
the mode you are interested in, and then you can get a stereo signal (2
| | channels
of 16bit audio samples)
| |
| | I
don't know if the hardware is actually 2 or 4 separate microphones --
but
| | AFAIK
there are only 2 available at a time for the software.
| |
| | For
the ERS-7:
| | I
don't know if they support both modes or not.
| | The
SoundRec sample doesn't set the mode for the ERS-7 model.
| |"
1314,RE:about the stereo microphones,about the stereo microphones,AiboPet,2004/08/19-01:27,2004-08-19T01:27:00,Msgs_727_to_1955.html,2,true,1313,1293,ERS-7,,,"| UPDATE:
| testing
with AiboScope7, as expected the OMNI and UNI feature does not work on
| the
ERS-7
|
| The
ERS-7 model specs say it doesn't support this feature or ALC
|
| (the
ERS-2x0 does support OMNI/UNI)
|"
1315,RE:about the stereo microphones,about the stereo microphones,TodboT,2004/08/19-12:29,2004-08-19T12:29:00,Msgs_727_to_1955.html,1,true,1293,1293,,motion,,"| | You
can only get 2 channels of sound (left and right). I think the
confusion is
| | that
the one signal you think you are getting is actually two that are
| | interleaved.
I think the format of the recorded sound is 16-bit 16-khz stereo.
| |
The first two bytes of the received sound data are for the left channel
(least
| | significant
byte first), then the next two bytes are for the right channel.
| | Then
left, right, left and so on.
| |
| | Basic
sound localization is pretty easy to do. Lookup ""interaural time
| | difference"".
All you really need to do is shift one of the channels until the
| | two
channels are correlated. How much you had to shift the channel
corresponds
| | to
the angle of the sound. If there was no shift, then the sound is in
front
| | (or
behind) aibo. If you had to shift one of the channels, then it came from
| | the
side. Since the audio is sampled at 16-khz, and aibo's head isn't very
big,
| | there's
not a lot of resolution or accuracy, but it does work fairly well.
| |"
1316,3rd option Remote FW,3rd option Remote FW,Kuukai,2004/08/20-23:52,2004-08-20T23:52:00,Msgs_727_to_1955.html,1,false,,1316,ERS-7,debugging|rcode,,"How
about AIBO Remote FW?
You
have the 3rd option that you try to use AIBO Remote Framework.
You
can get AIBO's audio data by streaming (real time).
+
AudioGetOpen
[Function]
Start getting audio data
[Return]
AUDIOTP_NOERROR or Error code (see Error code list at the top of this
text)
[Description]
Open the network port and start getting audio data.
The audio data formats are ATP16K_XXX and ATP8K_XXX which are defined
in
VAIBODef.h
[Usage]
int
CVAIBO::AudioGetOpen(
int mode ) // audio data format (Defined in
VAIBODef.h)
+
AudioGetData
[Function]
Get audio data
[Return]
AUDIOTP_NOERROR or Error code (see Error code list at the top of this
text)
[Description]
Get audio data
[Usage]
int
CVAIBO::AudioGetData(
unsigned char *buff, // buffer that stores data (the
buffer
should be allocated)
int size ) // data size (size is retrieved
from
the parameter with WM_AUDIOTP_UPDATE)
//
APP(AudioTP) command
#define
APPCMD_AUDIO_RECV_START 0x0040 // Receive data; AudioTP(AIBO-
>PC)
start
#define
APPCMD_AUDIO_RECV_STOP 0x0041 // Receive data; AudioTP(AIBO-
>PC)
stop
#define
APPCMD_AUDIO_RECV_MODE 0x0042 // Receive data; AudioTP(AIBO-
>PC)
change data mode
#define
APPCMD_AUDIO_SPPLAY_START 0x0046 // Send data; NetAudio(PC-
>AIBO)
start
#define
APPCMD_AUDIO_SPPLAY_STOP 0x0047 // Send data; NetAudio(PC-
>AIBO)
stop
#define
APPCMD_AUDIO_SPPLAY_CHMOD 0x0048 // Send data; NetAudio(PC-
>AIBO)
change data mode
//
APPCMD_AUDIO_RECV_MODE : nParam1
//
APPCMD_AUDIO_SPPLAY_CHMOD : nParam1
#define
ATP16K_16BIT_STEREO 0 // 16kHz,16Bit,Stereo
#define
ATP16K_16BIT_MONO_L 1 // 16kHz,16Bit,Mono Left
#define
ATP16K_16BIT_MONO_R 2 // 16kHz,16Bit,Mono Right
#define
ATP16K_16BIT_MONO_MIX 3 // 16kHz,16Bit,Mono Mix
#define
ATP8K_16BIT_STEREO 4 // 8kHz,16Bit,Stereo
.
.
.
>>>Udi's
""ABO"" toolbox for the 2x0 that uses RCodePlus (stereo data is
>available,
>>>unless
the MatLab wrappers strip it to mono)
>>>http://www.benreuven.com/micresponse.htm
>>
>>(according
to the schematic diagram)
>>Looks
like the ABO interface is only exposing the ""left"" microphone. The
>>MatLab
glue will have to be tweeked to get both channels.
>
>I
am sorry that I didn't explain my problem clearly. My robot is ERS-7
and I
>am
sure if I can use the Rcode in this type of Robots. And Now I only use
the
>sample
""SoundRec"" provided by sony company to record outer sound. It seemed
>that
I could only get one signal. Can I control some variables in OPENR to
get
>both
signals from the two microphones. And even more, can I get four signals
>from
the two pairs of microphones simultaneously?"
1317,What is latency of Remote Framwork,What is latency of Remote Framwork,tommytao,2004/08/22-15:20,2004-08-22T15:20:00,Msgs_727_to_1955.html,0,false,,1317,,,,"| In
the FAQ , it said that Remote Framwork is not suitable for low latency
| application.
|
| So,
i wanna know what is the definition of low latency application. What is
| the average and maximum delay time of Remote Framework?
|
| Thanks.
|"
1318,RE:about the stereo microphones,about the stereo microphones,totoduke,2004/08/24-09:14,2004-08-24T09:14:00,Msgs_727_to_1955.html,2,true,1315,1293,ERS-7,motion,,"| | >You
can only get 2 channels of sound (left and right). I think the confusion
| | is
| | >that
the one signal you think you are getting is actually two that are
| | >interleaved.
I think the format of the recorded sound is 16-bit 16-khz stereo.
| | >
The first two bytes of the received sound data are for the left channel
| | (least
| | >significant
byte first), then the next two bytes are for the right channel.
| | >Then
left, right, left and so on.
| | >Basic
sound localization is pretty easy to do. Lookup ""interaural time
| | >difference"".
All you really need to do is shift one of the channels until the
| | >two
channels are correlated. How much you had to shift the channel
corresponds
| | >to
the angle of the sound. If there was no shift, then the sound is in
front
| | >(or
behind) aibo. If you had to shift one of the channels, then it came from
| | >the
side. Since the audio is sampled at 16-khz, and aibo's head isn't very
| | big,
| | >there's
not a lot of resolution or accuracy, but it does work fairly well.
| |
| | Your
response is very helpful. Yes, I found the acoustic signal I recorded
| | using
""SoundRec"" was interweaved together. And when I read the signal out
| | using
matlab, there were indeed two signals. And I supposed that Matlab reads
| | the
*.wav files in according to what you said. And I used some simple
way(very
| | similar
to what you said) and tried to get some certain angle from which the
| | source
came from.
| |
| | What
I did was like that:
| | 1)
first I got the inner-product of the signals from the two channels
| | 2)
after finding the maximum point of the inner-product and since there
were
| | sampled
in 16kHz, the time delay (t) of these two sigals could be derived by
| | dividing
the maximum point by the sampling frequency.
| | 3)we
knew the speed of the sound (v) and the distance (d) between the two
ears
| | and
we could compute the angle (theta) using equation: cos(theta) = t*v/d.
| |
| | But
the problem is: since v is very large (343m/s) and d is very small
| | (approx.
0.115m), cos(theta) is much greater that 1. How can it be possible?
| | And
also, what does the quantized bit length (16 bit in ERS7)mean? Should I
| | use
it to compute the angle? Or is there any problem for matlab to read out
| | data
such like *.wav?
| |
| |"
1319,Remote Framework SEMID_BONE,Remote Framework SEMID_BONE,Fairlawn07,2004/08/25-02:05,2004-08-25T02:05:00,Msgs_727_to_1955.html,0,false,,1319,,,,"| In
the Semantics.txt SubInfo[3] for SEMID_BONE is defined as: = (int)
(((int)
| state)&0xffff)) + (((int)angle)&0xffff);
|
| Should
it be: = (int) (((int)state)&0xffff)<< 16) +
(((int)angle)&0xffff); ?
|"
1320,AIBO navigation project --- camera questions,AIBO navigation project --- camera questions,Ethanlien,2004/08/25-19:21,2004-08-25T19:21:00,Msgs_727_to_1955.html,0,false,,1320,,vision,,"| Hi all! I am new to AIBO and its capabilities!
|
| I am
a third year university student about to start my masters project soon
on
| a
home robot that can navigate by itself through recongnition and
learning via
| its camera.
|
| I
have been suggested to look into the SONY AIBO as the basis for my
project
| with intention to buy one =)
|
| In
order to track where it is, we need to extract teh image files from its
| camer. Can we do this on the AIBO?
|
| If
so perhaps tell me the steps to do so? =)) Much appreciated
|
| E
|"
1321,"how can I get the value of pan,tilt1 and tilt2?","how can I get the value of pan,tilt1 and tilt2?",robottj,2004/08/25-21:38,2004-08-25T21:38:00,Msgs_727_to_1955.html,0,false,,1321,,motion,,"| Hello,
I want to get the value of the three joints of head,but failed.Can I
| just
use the function OPENR::GetJointValue ? Thanks for any help!
|"
1322,Remote Framework --- GetInputSemantics,Remote Framework --- GetInputSemantics,Fairlawn07,2004/08/26-11:46,2004-08-26T11:46:00,Msgs_727_to_1955.html,0,false,,1322,,,,"| void CVAIBO::GetInputSemantics(
| int *semID, // Semantics data ID
| int
*pSubInfoArray, // Semantics data sub-information(SubInfo)
| int
*pEtcInfoArray ) // Semantics data etc-information(EtcInfo)
| elements are ComStatus, Level, Pitch, Position)
|
| Does
anyone have documentation about ""pEtcInfoArray"" parameter ? Specifically
| correlation between semIDs and pEtcInfoArray.
|"
1323,ERS-7 documentation diagrams,ERS-7 documentation diagrams,ejt,2004/08/27-05:06,2004-08-27T05:06:00,Msgs_727_to_1955.html,0,false,,1323,ERS-7,debugging|motion,,"| What
are the joint angles of the knees shown on page number 3 of
ModelInformation_7? (that's physical
| page page 5)
| The
leg blow-ups on page number 4 have prominent 30 degree lines, without
labeling what exactly
| those
lines are in reference to. I assume they show the vertical axis of the
joint? However, if the
| dashed
line on page number 5 indicates the vertical axis, then this line is 35
degrees (measured
| precisely
by blowing up the diagram in Adobe Illustrator). Further, the 210 and
220 models are shown
| with knees at 35 degrees, so that would be more consistent.
|
| We're
trying to get precise measurements of points on the legs so we can do
manipulations with them.
| But
being off by 5 degrees would add error without being visually obvious :(
|
| Feedback would be greatly appreciated!
|
| Thanks!
| -ethan
|"
1324,RE:Remote Framework SEMID_BONE,Remote Framework SEMID_BONE,AiboPet,2004/08/28-00:34,2004-08-28T00:34:00,Msgs_727_to_1955.html,1,true,1319,1319,,,,">In
the Semantics.txt SubInfo[3] for SEMID_BONE is defined as: = (int)
(((int)
>state)&0xffff))
+ (((int)angle)&0xffff);
>
>Should
it be: = (int) (((int)state)&0xffff)<< 16) +
(((int)angle)&0xffff); ?
Yes and no.
Yes
the state is in the upper 16 bits (and the angle in the lower 16 bits).
Nitpick:
However the values defined for the state are 0x00010000 / 0x00020000
So
it should be something like: state_mask | (((int)angle)&0xffff)
Nit
aside, you are correct, the documentation needs to be clarified."
1325,RE:Remote Framework --- GetInputSemantics,Remote Framework --- GetInputSemantics,AiboPet,2004/08/28-00:37,2004-08-28T00:37:00,Msgs_727_to_1955.html,1,true,1322,1322,,,,">Does
anyone have documentation about ""pEtcInfoArray"" parameter ? Specifically
>correlation
between semIDs and pEtcInfoArray.
I
believe it is left intentionally vague.
I
pass in a an array of 4 ints, and ignore the results (IIRC it fills them
with
zeros - but maybe not all the time)
AFAIK
all the good stuff is in the 'pSubInfoArray'"
1326,RE:AIBO navigation project --- camera questions,AIBO navigation project --- camera questions,AiboPet,2004/08/28-00:42,2004-08-28T00:42:00,Msgs_727_to_1955.html,1,true,1320,1320,ERS-210|ERS-220|ERS-7,vision,,"| >In
order to track where it is, we need to extract teh image files from its
| >camer.
Can we do this on the AIBO?
|
| There
are several ways to do this, and several different tools (programming
| APIs).
Several questions for you (to figure out the best recommendation):
|
| Are
you planning on having a WiFi connection to a PC to do the image
| processing
or do the image processing on the robot ?
| Have
you picked the model yet (ERS-210, ERS-220 or the current ERS-7 all have
| programmability
and WiFi LAN capability)
|
| Do you have C/C++ experience ?
| Would
you rather write the program on the robot or on a PC ?
|"
1327,"RE:how can I get the value of pan,tilt1 and tilt2?","how can I get the value of pan,tilt1 and tilt2?",AiboPet,2004/08/28-00:46,2004-08-28T00:46:00,Msgs_727_to_1955.html,1,true,1321,1321,,debugging|motion,,"| >Hello,
I want to get the value of the three joints of head,but failed.Can I
| >just
use the function OPENR::GetJointValue ? Thanks for any help!
|
| That's the way to do it.
| You
must OpenPrimitive() the proper joint names first. Also decode the
| right 'OJointValue'
|
| Can
you please give more detail on what the error is ? sample code ?
|"
1328,"RE:how can I get the value of pan,tilt1 and tilt2?","how can I get the value of pan,tilt1 and tilt2?",AiboPet,2004/08/28-00:49,2004-08-28T00:49:00,Msgs_727_to_1955.html,1,true,1321,1321,,build_toolchain|motion,,"| Additional:
| BTW:
usually you don't care about the current value other than the startup
| case
(stretching) -- which can be found in many samples.
|
| Once
initialized (after AIBO stretches) you usually set the destination
| position
(SetData to move joints) and assume the servos get to the right
| position.
|
| BTW:
another case: if you make the joints limp, and then the human can move
| the
joints and AIBO acts like a multi-dimensional joystick input.
|"
1329,Colour detection,Colour detection,AIBOstudent,2004/08/28-22:02,2004-08-28T22:02:00,Msgs_727_to_1955.html,0,false,,1329,ERS-220,vision,,"| I am
currently trying to write a program from an ERS-220 Model using the
Open-
| R
SDK based on the BallTrackingHead example, and I would appreciate if
someone
| could help me.
|
| The
program involves the AIBO responding in different ways depending on what
| colour is detected, namely red or green.
|
| I
have obtained rough YCrCb values for the colours, but distinguishing
between
| the
colours seems to be complicated by a colour rectangle being defined for
| each
of the 32 Y values- is it necessary to define a colour rectangle for
each
| of
the 32 values or is it sufficient to define a colour rectangle for a
subset
| of the 32 Y values?
|"
1330,RE:Colour detection,Colour detection,AiboPet,2004/08/29-01:14,2004-08-29T01:14:00,Msgs_727_to_1955.html,1,true,1329,1329,,vision,,">I
have obtained rough YCrCb values for the colours, but distinguishing
between
>the
colours seems to be complicated by a colour rectangle being defined for
>each
of the 32 Y values- is it necessary to define a colour rectangle for
each
>of
the 32 values or is it sufficient to define a colour rectangle for a
subset
>of the 32 Y values?
You
should set the rectangle for all 32 Y values (ie. it needs all 32
values)
To
save time and effort, use the same 4 values (CrMin, CrMax, CbMin, CbMax)
for
all 32 of them. That's what the samples do with a hard coded pinkish
color.
That remarkably well except in very dark rooms.
For
more accurate color ranges, I suggest using the values from the TR.CT
file
in
commercial AiboWare for the standard colors (pink, red, blue,
yellow-green
etc).
Check some past posts for how to do this.
The
most accurate way is to take photos with AIBO's camera using your
lighting
conditions
(with the object reflecting different light intensities - to cover
all
32 Y values). That can be a lot of work, and overkill for simple color
detection."
1331,RE:ERS-7 documentation diagrams,ERS-7 documentation diagrams,garfae,2004/08/30-21:34,2004-08-30T21:34:00,Msgs_727_to_1955.html,1,true,1323,1323,ERS-7,motion,,"| I
think the schematics on page 5 are not drawn to proper scale, i.e.
they're
| just
to give you min and max joint angle values, as well as their direction.
You
| should
trust page 3+4, titled ""External Measurements"" (whereas page 5+ is
| ""Hardware
Limitations of Joint Motion"")...
|
| -Sp
|"
1332,ERS-7 chest distance sensor,ERS-7 chest distance sensor,garfae,2004/08/30-23:02,2004-08-30T23:02:00,Msgs_727_to_1955.html,0,false,,1332,ERS-7,debugging|rcode,,"| I have a question regarding the ERS-7 chest distance sensor:
|
| The
range specified in the reference is (10,90) cm; does that mean that
| anything
closer than 10 cm will have the same sensor reading (i.e. 10 cm)?
|
| Also,
we don't have a real ERS-7 underhand, but if any owner is willing to do
| the
experiment, it will be very helpful. The basic test should be done by
| reading
values from the distance sensor while placing a sheet of paper at
| predetermined
distance (10,20,30...cm) and writing the value read for each
| distance
(maybe even with an error margin) in a table. (Same with the two other
| distance sensors.)
|
| Thanks in advance to anyone willing to help,
| -Sp
| (The
article that 2004/08/30-22:21 posted, was modified by Author)
|"
1333,"RE:how can I get the value of pan,tilt1 and tilt2?","how can I get the value of pan,tilt1 and tilt2?",robottj,2004/08/30-22:21,2004-08-30T22:21:00,Msgs_727_to_1955.html,1,true,1321,1321,,build_toolchain|motion|vision,,"| Firstly,thank
you very much for your help.
| I
did the same as what you said, but the result seems wrong.For example,I
run
| the
following codes and the value of headTilt1 is -12296.
|
OJointValue current;
|
OPENR::GetJointValue(jointID[12],&current);
|
headTilt1=degrees(current.value/1000000.0);
| As
you see ,I need the value of the joints to calculate the camera's
position.
| Thanks
for any help!
| >Additional:
| >BTW:
usually you don't care about the current value other than the startup
| >case
(stretching) -- which can be found in many samples.
| >
| >Once
initialized (after AIBO stretches) you usually set the destination
| >position
(SetData to move joints) and assume the servos get to the right
| >position.
| >
| >BTW:
another case: if you make the joints limp, and then the human can move
| >the
joints and AIBO acts like a multi-dimensional joystick input.
|"
1334,"Error sounds, but no EMON.LOG","Error sounds, but no EMON.LOG",abw136,2004/08/30-23:59,2004-08-30T23:59:00,Msgs_727_to_1955.html,0,false,,1334,ERS-220,boot_setup|build_toolchain|debugging|networking,,"| I am
running into some problems debugging my AIBO ERS 220. I am without a
| wireless
card, so all of my debugging is done via file writing to the memory
| stick.
Unfortunately, after compiling, linking, and copying all necessary
| files
to the memory stick, I am experiencing some errors. The AIBO plays an
| error
tone, and shuts down. The problem at hand is that no EMON.LOG file is
| written.
I was curious to know what types of errors would yeild this outcome.
|
| Thank you.
|"
1335,"RE:how can I get the value of pan,tilt1 and tilt2?","how can I get the value of pan,tilt1 and tilt2?",AiboPet,2004/08/31-00:37,2004-08-31T00:37:00,Msgs_727_to_1955.html,1,true,1321,1321,,debugging|motion|vision,,"Debug
suggestions:
Check
the return value from GetJointValue
Print
out the value of 'current.value' before the calculation
[-12296
degrees is a very large number of micro-radians]
>I
need the value of the joints to calculate the camera's position.
Don't
you know already know the last position you moved the head to ?"
1336,"RE:Error sounds, but no EMON.LOG","Error sounds, but no EMON.LOG",AiboPet,2004/08/31-00:43,2004-08-31T00:43:00,Msgs_727_to_1955.html,1,true,1334,1334,,boot_setup|build_toolchain|debugging|networking|rcode,,"I
assume you are using the Open-R SDK.
I
*STRONGLY* recommend you get a wireless card. Debugging OpenR programs
without it is very difficult.
(the
other alternative is to wire up a serial debug terminal, which is risky
and
requires soldering to the main PCB)
>Unfortunately,
after compiling, linking, and copying all necessary
>files
to the memory stick, I am experiencing some errors.
Have
you got it to boot before or is this the first attempt?
> The AIBO plays an
>error
tone, and shuts down. The problem at hand is that no EMON.LOG file is
>written.
I was curious to know what types of errors would yeild this outcome.
There
are plenty of problem that will occur without an EMON.LOG file, from
improper
files on the memory stick to corrupted copy protection on the stick
(and others)
Debug suggestions:
What
sound does it make? (monster 7 note movie music or 5 note ""duh duh duh
duh DUHHH"" or something else ?)
How
long from the time you press the start button until the sound starts (in
seconds)
Have
you used that particular PMS stick with other OpenR or RCODE programs
before ?"
1337,RE:ERS-7 chest distance sensor,ERS-7 chest distance sensor,AiboPet,2004/08/31-00:51,2004-08-31T00:51:00,Msgs_727_to_1955.html,1,true,1332,1332,ERS-7,rcode,,"| >I
have a question regarding the ERS-7 chest distance sensor:
| >
| >The
range specified in the reference is (10,90) cm; does that mean that
| >anything
closer than 10 cm will have the same sensor reading (i.e. 10 cm)?
| Yup.
|
| I
believe they use a Sharp GP2D02 or similar device.
|
| I
haven't done a detailed set of measurements as you suggest, but I find
the
| distance
sensor does a pretty good job when up against a wall (big flat object
| at
equal distance), but is much less accurate with smaller objects in
front of
| his nose or at an angle.
| What
kind of objects are you trying to detect ? (ie. I suspect not flat
pieces
| of paper)
|"
1338,RE:ERS-7 documentation diagrams,ERS-7 documentation diagrams,ejt,2004/09/01-00:12,2004-09-01T00:12:00,Msgs_727_to_1955.html,1,true,1323,1323,ERS-7,,,"| The
extra trick is that the legs from 3 & 5 line up perfectly, where as
the leg from page 4 doesn't quite
| really
line up very well - it's a slightly different shape as well as a
different orientation. So even if the
| 0-mark
on page 5 isn't accurately drawn, there's still evidence that page 4
may be a different position.
| Even
if that is shown at 30 degree position, unfortunately it's the diagram
on page 3 that I really care
| about
the position of.
|"
